"id_persona","nome","cognome","citta_orig","nazione_orig","latitudine_orig","longitudine_orig","toponimo_nome","latitudine","longitudine","time","time_uscita","anno_ingresso","mese_ingresso","giorno_ingresso","anno_uscita","mese_uscita","giorno_uscita","Status","luogonascita","luogomorte","anno_nascita","mese_nascita","giorno_nascita","anno_morte","mese_morte","giorno_morte"
684,"Fernando","Boni",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1931-01-01","1936-10-13",1931,"01","01",1936,10,13,"espatrio","Bagno a Ripoli","Firenze",1901,2,26,1965,7,29
684,"Fernando","Boni","Tolone","Francia",43.1257311,5.9304919,"Figueres",42.26609898,2.96475828,"1936-11-11","1939-02-15",1936,11,11,1939,"02",15,"espatrio","Bagno a Ripoli","Firenze",1901,2,26,1965,7,29
684,"Fernando","Boni","Torelló","Spagna",42.04708577,2.26056576,NULL,48.8566,2.3522,"1939-02-05","1941-08-30",1939,"02","05",1941,"08",30,"espatrio","Bagno a Ripoli","Firenze",1901,2,26,1965,7,29
684,"Fernando","Boni","Vernet","Francia",43.437160,1.429510,NULL,41.9028,12.4964,"1941-08-30","1941-12-15",1941,"08",30,1941,12,15,"espatrio","Bagno a Ripoli","Firenze",1901,2,26,1965,7,29
281,"Vittorio","Bardini","Siena","Italia",43.3185536,11.3316533,"Parigi",48.86536408,2.32105494,"1935-01-15","1935-06-15",1935,"01",15,1935,"06",15,"espatrio","Sovicille","Siena",1903,9,15,1985,5,30
281,"Vittorio","Bardini","Parigi","Francia",48.86536408,2.32105494,"Mosca",55.763008,37.622995,"1935-06-15","1936-12-15",1935,"06",15,1936,12,15,"espatrio","Sovicille","Siena",1903,9,15,1985,5,30
281,"Vittorio","Bardini","Mosca","Unione Sovietica",55.763008,37.622995,"Parigi",48.86536408,2.32105494,"1936-07-19","1936-11-15",1936,"07",19,1936,11,15,"espatrio","Sovicille","Siena",1903,9,15,1985,5,30
281,"Vittorio","Bardini","Parigi","Francia",48.86536408,2.32105494,"Barcellona",41.3828939,2.1774322,"1936-11-19","1939-02-07",1936,11,19,1939,"02","07","espatrio","Sovicille","Siena",1903,9,15,1985,5,30
281,"Vittorio","Bardini","La Jonquera","Spagna",42.41688274,2.87312329,"Saint-Cyprien",42.61740457,3.00484657,"1939-02-07","1941-09-23",1939,"02","07",1941,"09",23,"espatrio","Sovicille","Siena",1903,9,15,1985,5,30
281,"Vittorio","Bardini","Mentone","Francia",43.77567622,7.50282526,"Siena",43.3185536,11.3316533,"1941-09-23","1941-12-15",1941,"09",23,1941,12,15,"espatrio","Sovicille","Siena",1903,9,15,1985,5,30
513,"Libero","Bianchi","Mertzen","Germania",47.5894395,7.1308319,"Cornigliano",44.4161302,8.871799,"1915-10-19","1938-03-28",1915,10,19,1938,"03",28,"espatrio","Mertzen","Savona",1908,2,14,1963,2,26
513,"Libero","Bianchi","Savona","Italia",44.3080251,8.4810315,NULL,40.4168,-3.7038,"1938-03-28","1939-02-15",1938,"03",28,1939,"02",15,"espatrio","Mertzen","Savona",1908,2,14,1963,2,26
513,"Libero","Bianchi","Torelló","Spagna",42.04708577,2.26056576,"Argelés-sur-mer",42.5471485,3.0228281,"1939-02-05","1941-09-14",1939,"02","05",1941,"09",14,"espatrio","Mertzen","Savona",1908,2,14,1963,2,26
513,"Libero","Bianchi","Vernet","Francia",43.437160,1.429510,"Savona",44.3080251,8.4810315,"1941-09-14","1941-12-15",1941,"09",14,1941,12,15,"espatrio","Mertzen","Savona",1908,2,14,1963,2,26
751,"Pietro","Borghi",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1932-10-20","1934-12-15",1932,10,20,1934,12,15,"espatrio","Poggibonsi","Poggibonsi",1898,12,20,1977,11,7
748,"Armando","Borghi",NULL,"Francia",46.2044,6.1432,"Losanna",46.5218269,6.6327025,"1934-01-15","1934-12-15",1934,"01",15,1934,12,15,"espatrio","Castel Bolognese",NULL,1882,4,6," - "," - "," - "
751,"Pietro","Borghi","Tolone","Francia",43.1257311,5.9304919,NULL,40.4168,-3.7038,"1936-10-19","1938-08-15",1936,10,19,1938,"08",15,"espatrio","Poggibonsi","Poggibonsi",1898,12,20,1977,11,7
751,"Pietro","Borghi",NULL,"Spagna",48.8566,2.3522,"Tolone",43.1257311,5.9304919,"1938-08-15","1941-10-16",1938,"08",15,1941,10,16,"espatrio","Poggibonsi","Poggibonsi",1898,12,20,1977,11,7
1017,"Vittorio","Cao","Codroipo","Italia",45.9611171,12.9789516,"Dudelange",49.4786477,6.0847792,"1922-01-15","1937-05-15",1922,"01",15,1937,"05",15,"espatrio","Rivignano","Dudelange",1901,8,11,1956,7,24
751,"Pietro","Borghi","Mentone","Francia",43.77567622,7.50282526,"Siena",43.3185536,11.3316533,"1941-10-16","1941-12-15",1941,10,16,1941,12,15,"espatrio","Poggibonsi","Poggibonsi",1898,12,20,1977,11,7
1017,"Vittorio","Cao","Dudelange","Lussemburgo",49.4786477,6.0847792,"Figueres",42.26609898,2.96475828,"1937-05-15","1938-09-17",1937,"05",15,1938,"09",17,"espatrio","Rivignano","Dudelange",1901,8,11,1956,7,24
1017,"Vittorio","Cao",NULL,"Spagna",49.6116,6.1319,"Dudelange",49.4786477,6.0847792,"1938-09-17","1938-12-15",1938,"09",17,1938,12,15,"espatrio","Rivignano","Dudelange",1901,8,11,1956,7,24
1017,"Vittorio","Cao","Dudelange","Lussemburgo",49.4786477,6.0847792,"Udine",46.0634632,13.2358377,"1940-01-15","1940-12-15",1940,"01",15,1940,12,15,"espatrio","Rivignano","Dudelange",1901,8,11,1956,7,24
1236,"Oberdan","Chiesa",NULL,"Italia",28.0339,1.6596,"El Bouni",36.85544564,7.74131656,"1933-12-19","1935-06-15",1933,12,19,1935,"06",15,"espatrio","Livorno","Rosignano Solvay",1911,9,11,1944,1,29
1236,"Oberdan","Chiesa","El Bouni","Algeria",36.85544564,7.74131656,"Marsiglia",43.2961743,5.3699525,"1935-06-15","1936-08-31",1935,"06",15,1936,"08",31,"espatrio","Livorno","Rosignano Solvay",1911,9,11,1944,1,29
1236,"Oberdan","Chiesa","Grenoble","Francia",45.18630937,5.73615611,"Barcellona",41.3828939,2.1774322,"1936-09-19","1939-12-15",1936,"09",19,1939,12,15,"espatrio","Livorno","Rosignano Solvay",1911,9,11,1944,1,29
1236,"Oberdan","Chiesa",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1941-09-23",1939,"02","05",1941,"09",23,"espatrio","Livorno","Rosignano Solvay",1911,9,11,1944,1,29
1236,"Oberdan","Chiesa","Mentone","Francia",43.77567622,7.50282526,NULL,41.9028,12.4964,"1941-09-23","1941-12-15",1941,"09",23,1941,12,15,"espatrio","Livorno","Rosignano Solvay",1911,9,11,1944,1,29
545,"Eugenio","Giovanardi","Portoferraio","Italia",42.81233,10.31297,NULL,42.0396,9.0129,"1937-04-10","1937-12-15",1937,"04",10,1937,12,15,"espatrio","Milano","Roma",1913,1,21,1986,3,22
545,"Eugenio","Giovanardi","Parigi","Francia",48.86536408,2.32105494,NULL,40.4168,-3.7038,"1937-12-15","1939-02-15",1937,12,15,1939,"02",15,"espatrio","Milano","Roma",1913,1,21,1986,3,22
545,"Eugenio","Giovanardi",NULL,"Spagna",48.8566,2.3522,"Parigi",48.86536408,2.32105494,"1939-02-05","1941-04-08",1939,"02","05",1941,"04","08","espatrio","Milano","Roma",1913,1,21,1986,3,22
545,"Eugenio","Giovanardi","Vernet","Francia",43.437160,1.429510,NULL,41.9028,12.4964,"1941-04-08","1941-12-15",1941,"04","08",1941,12,15,"espatrio","Milano","Roma",1913,1,21,1986,3,22
811,"Stefano","Brau","Oniferi","Italia",40.271958,9.170332,NULL,48.8566,2.3522,"1924-01-15","1936-10-15",1924,"01",15,1936,10,15,"espatrio","Oniferi","Roma",1912,8,11,1992,5,8
811,"Stefano","Brau",NULL,"Francia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1936-10-19","1938-09-12",1936,10,19,1938,"09",12,"espatrio","Oniferi","Roma",1912,8,11,1992,5,8
811,"Stefano","Brau",NULL,"Spagna",48.8566,2.3522,"Marsiglia",43.2961743,5.3699525,"1938-09-12","1943-09-20",1938,"09",12,1943,"09",20,"espatrio","Oniferi","Roma",1912,8,11,1992,5,8
811,"Stefano","Brau","Marsiglia","Francia",43.2961743,5.3699525,"Milano",45.46417156,9.18954313,"1943-09-20","1944-03-15",1943,"09",20,1944,"03",15,"espatrio","Oniferi","Roma",1912,8,11,1992,5,8
811,"Stefano","Brau","Milano","Italia",45.46417156,9.18954313,"Mauthausen",48.2427821,14.51534583,"1944-03-15","1945-05-15",1944,"03",15,1945,"05",15,"espatrio","Oniferi","Roma",1912,8,11,1992,5,8
811,"Stefano","Brau","Mauthausen","Austria",48.2427821,14.51534583,NULL,48.8566,2.3522,"1945-05-15","1945-12-15",1945,"05",15,1945,12,15,"espatrio","Oniferi","Roma",1912,8,11,1992,5,8
673,"Alighiero","Bonciani",NULL,"Italia",48.8566,2.3522,"Marsiglia",43.2961743,5.3699525,"1923-01-15","1936-08-15",1923,"01",15,1936,"08",15,"espatrio","Scandicci","Milano",1903,8,27,1944,10,22
673,"Alighiero","Bonciani","Marsiglia","Francia",43.2961743,5.3699525,NULL,40.4168,-3.7038,"1936-08-15","1937-09-15",1936,"08",15,1937,"09",15,"espatrio","Scandicci","Milano",1903,8,27,1944,10,22
673,"Alighiero","Bonciani",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1937-09-15","1944-06-15",1937,"09",15,1944,"06",15,"espatrio","Scandicci","Milano",1903,8,27,1944,10,22
673,"Alighiero","Bonciani","Marsiglia","Francia",43.2961743,5.3699525,"Milano",45.46417156,9.18954313,"1944-06-15","1944-12-15",1944,"06",15,1944,12,15,"espatrio","Scandicci","Milano",1903,8,27,1944,10,22
3484,"Cristina","Casati Stampa di Soncino",NULL,"Italia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1937-01-15","1937-12-15",1937,"01",15,1937,12,15,"espatrio","Milano","Colesbourne",1901,7,15,1953,3,22
3485,"Maria","Filippini","Ransart","Belgio",50.45256871,4.49055433,NULL,40.4168,-3.7038,"1937-06-15","1937-12-15",1937,"06",15,1937,12,15,"espatrio","Urbino","Ransart",1899,1,"04",1998,8,22
3486,"Armida","Prati",NULL,"Italia",48.8566,2.3522,"Marsiglia",43.2961743,5.3699525,"1934-01-15","1936-08-15",1934,"01",15,1936,"08",15,"espatrio","Apt",NULL,1918,1,24," - "," - "," - "
3486,"Armida","Prati","Marsiglia","Francia",43.2961743,5.3699525,"Barcellona",41.3828939,2.1774322,"1936-08-19","1937-05-15",1936,"08",19,1937,"05",15,"espatrio","Apt",NULL,1918,1,24," - "," - "," - "
3486,"Armida","Prati",NULL,"Spagna",48.8566,2.3522,"Marsiglia",43.2961743,5.3699525,"1937-05-15","1938-12-15",1937,"05",15,1938,12,15,"espatrio","Apt",NULL,1918,1,24," - "," - "," - "
3486,"Armida","Prati","Marsiglia","Francia",43.2961743,5.3699525,"Bruxelles",50.8465573,4.351697,"1938-01-15","1939-03-15",1938,"01",15,1939,"03",15,"espatrio","Apt",NULL,1918,1,24," - "," - "," - "
3487,"Anna","Sartini",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1931-01-15","1937-12-15",1931,"01",15,1937,12,15,"espatrio","Molinella",NULL,1906,3,13," - "," - "," - "
3487,"Anna","Sartini",NULL,"Francia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1937-01-15","1938-12-15",1937,"01",15,1938,12,15,"espatrio","Molinella",NULL,1906,3,13," - "," - "," - "
3487,"Anna","Sartini",NULL,"Spagna",48.8566,2.3522,"Marsiglia",43.2961743,5.3699525,"1938-01-15","1939-09-03",1938,"01",15,1939,"09","03","espatrio","Molinella",NULL,1906,3,13," - "," - "," - "
3487,"Anna","Sartini",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1939-09-03","1989-12-15",1939,"09","03",1989,12,15,"espatrio","Molinella",NULL,1906,3,13," - "," - "," - "
3487,"Anna","Sartini",NULL,"Italia",48.8566,2.3522,"Marsiglia",43.2961743,5.3699525,"1989-01-15","1989-12-15",1989,"01",15,1989,12,15,"espatrio","Molinella",NULL,1906,3,13," - "," - "," - "
910,"Giuseppe","Iacopini",NULL,"Italia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1936-10-26","1938-05-15",1936,10,26,1938,"05",15,"espatrio","Massa Carrara",NULL,1903,5,29," - "," - "," - "
910,"Giuseppe","Iacopini",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1938-05-15","1941-09-15",1938,"05",15,1941,"09",15,"espatrio","Massa Carrara",NULL,1903,5,29," - "," - "," - "
910,"Giuseppe","Iacopini",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1941-09-15","1941-12-15",1941,"09",15,1941,12,15,"espatrio","Massa Carrara",NULL,1903,5,29," - "," - "," - "
744,"Mario","Bordoni",NULL,"Francia",41.9028,12.4964,"Terni",42.56191568,12.64728874,"1941-11-15","1941-12-15",1941,11,15,1941,12,15,"espatrio","Terni","Pianoro",1906,5,27,1944,10,17
1475,"Cesare","Colombo","Torino","Italia",45.0677551,7.6824892,"Parigi",48.86536408,2.32105494,"1937-08-15","1938-04-11",1937,"08",15,1938,"04",11,"espatrio","Torino","Roma",1911,12,18,1977,4,27
1475,"Cesare","Colombo","Parigi","Francia",48.86536408,2.32105494,"Barcellona",41.3828939,2.1774322,"1938-04-11","1939-02-15",1938,"04",11,1939,"02",15,"espatrio","Torino","Roma",1911,12,18,1977,4,27
1475,"Cesare","Colombo","Barcellona","Spagna",41.3828939,2.1774322,"Parigi",48.86536408,2.32105494,"1939-02-05","1941-11-20",1939,"02","05",1941,11,20,"espatrio","Torino","Roma",1911,12,18,1977,4,27
1475,"Cesare","Colombo","Vernet","Francia",43.437160,1.429510,"Torino",45.0677551,7.6824892,"1941-11-20","1941-12-15",1941,11,20,1941,12,15,"espatrio","Torino","Roma",1911,12,18,1977,4,27
1079,"Romeo","Landini",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1924-01-15","1926-12-15",1924,"01",15,1926,12,15,"espatrio","Firenze","Cecina",1902,6,30,1970,1,13
1079,"Romeo","Landini",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1926-01-15","1937-08-01",1926,"01",15,1937,"08","01","espatrio","Firenze","Cecina",1902,6,30,1970,1,13
1079,"Romeo","Landini",NULL,"Italia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1937-08-01","1938-10-15",1937,"08","01",1938,10,15,"espatrio","Firenze","Cecina",1902,6,30,1970,1,13
1079,"Romeo","Landini",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1938-10-15","1941-09-25",1938,10,15,1941,"09",25,"espatrio","Firenze","Cecina",1902,6,30,1970,1,13
1079,"Romeo","Landini","Mentone","Francia",43.77567622,7.50282526,NULL,41.9028,12.4964,"1941-09-25","1941-12-15",1941,"09",25,1941,12,15,"espatrio","Firenze","Cecina",1902,6,30,1970,1,13
1126,"Pietro","Lari",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1931-09-15","1936-08-15",1931,"09",15,1936,"08",15,"espatrio","Empoli","Fossoli",1907,6,17,1944,7,12
1126,"Pietro","Lari","Lione","Francia",45.7578137,4.8320114,NULL,40.4168,-3.7038,"1936-08-15","1936-12-15",1936,"08",15,1936,12,15,"espatrio","Empoli","Fossoli",1907,6,17,1944,7,12
1126,"Pietro","Lari",NULL,"Spagna",48.8566,2.3522,"Marsiglia",43.2961743,5.3699525,"1936-12-19","1937-12-15",1936,12,19,1937,12,15,"espatrio","Empoli","Fossoli",1907,6,17,1944,7,12
1126,"Pietro","Lari",NULL,"Francia",40.4168,-3.7038,NULL,40.4168,-3.7038,"1937-01-15","1939-02-15",1937,"01",15,1939,"02",15,"espatrio","Empoli","Fossoli",1907,6,17,1944,7,12
1126,"Pietro","Lari",NULL,"Spagna",48.8566,2.3522,"Tolosa",43.5792751,1.50327178,"1939-02-09","1941-09-15",1939,"02","09",1941,"09",15,"espatrio","Empoli","Fossoli",1907,6,17,1944,7,12
1126,"Pietro","Lari","Mentone","Francia",43.77567622,7.50282526,NULL,41.9028,12.4964,"1941-09-15","1941-12-15",1941,"09",15,1941,12,15,"espatrio","Empoli","Fossoli",1907,6,17,1944,7,12
2040,"Angiolo","Rossi","Spiaggia delle Marze","Italia",42.75839900,10.89264400,"Macinaggio",42.95959077,9.45216358,"1937-01-15","1937-12-15",1937,"01",15,1937,12,15,"espatrio","Grosseto","Grosseto",1915,9,30,1987,3,22
30,"Giuseppe","Alberganti","Milano","Italia",45.46417156,9.18954313,"Parigi",48.86536408,2.32105494,"1924-01-15","1924-12-15",1924,"01",15,1924,12,15,"espatrio","Stradella","Milano",1898,7,24,1980,11,3
30,"Giuseppe","Alberganti","Mosca","Unione Sovietica",55.763008,37.622995,"Parigi",48.86536408,2.32105494,"1933-01-15","1937-03-15",1933,"01",15,1937,"03",15,"espatrio","Stradella","Milano",1898,7,24,1980,11,3
2040,"Angiolo","Rossi","Parigi","Francia",48.86536408,2.32105494,NULL,40.4168,-3.7038,"1937-01-15","1939-02-09",1937,"01",15,1939,"02","09","espatrio","Grosseto","Grosseto",1915,9,30,1987,3,22
2040,"Angiolo","Rossi",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-09","1941-10-09",1939,"02","09",1941,10,"09","espatrio","Grosseto","Grosseto",1915,9,30,1987,3,22
2040,"Angiolo","Rossi","Mentone","Francia",43.77567622,7.50282526,NULL,41.9028,12.4964,"1941-10-09","1941-12-15",1941,10,"09",1941,12,15,"espatrio","Grosseto","Grosseto",1915,9,30,1987,3,22
1752,"Antonio","Mariani","Mara","Italia",40.409731,8.639099,"Buenos Aires",-34.60378418,-58.38160247,"1924-01-15","1929-12-15",1924,"01",15,1929,12,15,"espatrio","Mara","Mara",1899,12,17,1982," - "," - "
2223,"Dino","Saccenti","Mosca","Unione Sovietica",55.763008,37.622995,NULL,40.4168,-3.7038,"1938-05-15","1939-02-15",1938,"05",15,1939,"02",15,"espatrio","Prato","Firenze",1901,6,20,1981,4,16
2223,"Dino","Saccenti","Figueres","Spagna",42.26609898,2.96475828,"Argelés-sur-mer",42.5471485,3.0228281,"1939-02-15","1941-04-15",1939,"02",15,1941,"04",15,"espatrio","Prato","Firenze",1901,6,20,1981,4,16
2223,"Dino","Saccenti","Mentone","Francia",43.77567622,7.50282526,NULL,41.9028,12.4964,"1941-04-15","1941-12-15",1941,"04",15,1941,12,15,"espatrio","Prato","Firenze",1901,6,20,1981,4,16
294,"Ilio","Barontini","Livorno","Italia",43.5507411,10.3091456,"Marsiglia",43.2961743,5.3699525,"1931-01-15","1931-12-15",1931,"01",15,1931,12,15,"espatrio","Cecina","Scandicci",1890,9,28,1951,1,22
294,"Ilio","Barontini","Marsiglia","Francia",43.2961743,5.3699525,"Parigi",48.86536408,2.32105494,"1932-01-15","1932-12-15",1932,"01",15,1932,12,15,"espatrio","Cecina","Scandicci",1890,9,28,1951,1,22
294,"Ilio","Barontini","Parigi","Francia",48.86536408,2.32105494,"Mosca",55.763008,37.622995,"1933-01-15","1935-12-15",1933,"01",15,1935,12,15,"espatrio","Cecina","Scandicci",1890,9,28,1951,1,22
294,"Ilio","Barontini","Mosca","Unione Sovietica",55.763008,37.622995,NULL,48.8566,2.3522,"1935-01-15","1936-11-22",1935,"01",15,1936,11,22,"espatrio","Cecina","Scandicci",1890,9,28,1951,1,22
294,"Ilio","Barontini",NULL,"Francia",40.4168,-3.7038,"Albacete",38.994349,-1.8585424,"1936-11-19","1936-12-15",1936,11,19,1936,12,15,"espatrio","Cecina","Scandicci",1890,9,28,1951,1,22
294,"Ilio","Barontini",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1938-01-15","1938-12-15",1938,"01",15,1938,12,15,"espatrio","Cecina","Scandicci",1890,9,28,1951,1,22
294,"Ilio","Barontini",NULL,"Francia",8.9806,38.7578,"Goggiam, regione del -",11.00000000,37.00000000,"1938-12-15","1940-12-15",1938,12,15,1940,12,15,"espatrio","Cecina","Scandicci",1890,9,28,1951,1,22
294,"Ilio","Barontini","Goggiam, regione del -","Etiopia",11.00000000,37.00000000,NULL,48.8566,2.3522,"1940-06-15","1940-12-15",1940,"06",15,1940,12,15,"espatrio","Cecina","Scandicci",1890,9,28,1951,1,22
294,"Ilio","Barontini",NULL,NULL,48.8566,2.3522,"Marsiglia",43.2961743,5.3699525,"1941-01-15","1943-09-15",1941,"01",15,1943,"09",15,"espatrio","Cecina","Scandicci",1890,9,28,1951,1,22
1657,"Pietro","Dal Pozzo",NULL,"Italia",48.8566,2.3522,"Parigi",48.86536408,2.32105494,"1926-01-15","1936-10-15",1926,"01",15,1936,10,15,"espatrio","Ponte di Piave","Treviso",1898,9,2,1979,4,11
1657,"Pietro","Dal Pozzo","Parigi","Francia",48.86536408,2.32105494,NULL,40.4168,-3.7038,"1936-10-19","1938-10-20",1936,10,19,1938,10,20,"espatrio","Ponte di Piave","Treviso",1898,9,2,1979,4,11
1657,"Pietro","Dal Pozzo",NULL,"Spagna",48.8566,2.3522,"Parigi",48.86536408,2.32105494,"1938-10-20","1941-11-09",1938,10,20,1941,11,"09","espatrio","Ponte di Piave","Treviso",1898,9,2,1979,4,11
1657,"Pietro","Dal Pozzo",NULL,"Francia",41.9028,12.4964,NULL,41.9028,12.4964,"1941-11-09","1941-12-15",1941,11,"09",1941,12,15,"espatrio","Ponte di Piave","Treviso",1898,9,2,1979,4,11
1196,"Giovanni","Cerbai",NULL,"Italia",48.8566,2.3522,"Ajaccio",41.91931542,8.73905003,"1929-01-15","1936-10-15",1929,"01",15,1936,10,15,"espatrio","Camugnano","Bologna",1912,9,10,1945,2,10
1196,"Giovanni","Cerbai",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-15","1941-04-15",1939,"02",15,1941,"04",15,"espatrio","Camugnano","Bologna",1912,9,10,1945,2,10
1196,"Giovanni","Cerbai","Vernet","Francia",43.437160,1.429510,NULL,41.9028,12.4964,"1941-04-15","1941-12-15",1941,"04",15,1941,12,15,"espatrio","Camugnano","Bologna",1912,9,10,1945,2,10
252,"Ermenegildo","Gasperoni",NULL,"Italia",48.8566,2.3522,NULL,48.8566,2.3522,"1924-04-15","1929-04-10",1924,"04",15,1929,"04",10,"espatrio","San Marino","San Marino",1906,8,4,1994,6,26
252,"Ermenegildo","Gasperoni",NULL,"Francia",50.8503,4.3517,NULL,50.8503,4.3517,"1929-04-15","1929-05-15",1929,"04",15,1929,"05",15,"espatrio","San Marino","San Marino",1906,8,4,1994,6,26
252,"Ermenegildo","Gasperoni",NULL,"Belgio",49.6116,6.1319,NULL,49.6116,6.1319,"1929-05-15","1936-10-15",1929,"05",15,1936,10,15,"espatrio","San Marino","San Marino",1906,8,4,1994,6,26
252,"Ermenegildo","Gasperoni",NULL,"Lussemburgo",40.4168,-3.7038,NULL,40.4168,-3.7038,"1936-10-15","1939-02-07",1936,10,15,1939,"02","07","espatrio","San Marino","San Marino",1906,8,4,1994,6,26
252,"Ermenegildo","Gasperoni",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-07","1939-12-15",1939,"02","07",1939,12,15,"espatrio","San Marino","San Marino",1906,8,4,1994,6,26
2223,"Dino","Saccenti","Parigi","Francia",48.86536408,2.32105494,"Mosca",55.763008,37.622995,"1935-01-15","1937-12-15",1935,"01",15,1937,12,15,"espatrio","Prato","Firenze",1901,6,20,1981,4,16
2223,"Dino","Saccenti","Mosca","Unione Sovietica",55.763008,37.622995,"Parigi",48.86536408,2.32105494,"1937-01-15","1938-05-15",1937,"01",15,1938,"05",15,"espatrio","Prato","Firenze",1901,6,20,1981,4,16
2223,"Dino","Saccenti","Parigi","Francia",48.86536408,2.32105494,"Figueres",42.26609898,2.96475828,"1938-05-15","1939-02-15",1938,"05",15,1939,"02",15,"espatrio","Prato","Firenze",1901,6,20,1981,4,16
1752,"Antonio","Mariani","Buenos Aires","Argentina",-34.60378418,-58.38160247,"Mara",40.409731,8.639099,"1929-01-15","1930-12-15",1929,"01",15,1930,12,15,"espatrio","Mara","Mara",1899,12,17,1982," - "," - "
1752,"Antonio","Mariani","Mara","Italia",40.409731,8.639099,"Buenos Aires",-34.60378418,-58.38160247,"1930-01-15","1938-12-15",1930,"01",15,1938,12,15,"espatrio","Mara","Mara",1899,12,17,1982," - "," - "
1752,"Antonio","Mariani","Buenos Aires","Argentina",-34.60378418,-58.38160247,NULL,40.4168,-3.7038,"1938-01-15","1939-02-07",1938,"01",15,1939,"02","07","espatrio","Mara","Mara",1899,12,17,1982," - "," - "
1752,"Antonio","Mariani",NULL,"Spagna",48.8566,2.3522,NULL,48.8566,2.3522,"1939-02-05","1941-08-30",1939,"02","05",1941,"08",30,"espatrio","Mara","Mara",1899,12,17,1982," - "," - "
1752,"Antonio","Mariani","Mentone","Francia",43.77567622,7.50282526,NULL,41.9028,12.4964,"1941-08-30","1941-12-15",1941,"08",30,1941,12,15,"espatrio","Mara","Mara",1899,12,17,1982," - "," - "
1455,"Clemente","Maglietta","Napoli","Italia",40.8359336,14.2487826,"Parigi",48.86536408,2.32105494,"1930-01-15","1930-12-15",1930,"01",15,1930,12,15,"espatrio","Napoli","Napoli",1910,2,22,1993,10,10
1455,"Clemente","Maglietta","Parigi","Francia",48.86536408,2.32105494,"L\\'Aquila",42.359314,13.389884,"1932-01-15","1932-12-15",1932,"01",15,1932,12,15,"espatrio","Napoli","Napoli",1910,2,22,1993,10,10
